field_id,title,field_house,field_card_type,field_front_image,field_card_text,field_traits,field_amber,field_power,field_armor,field_rarity,field_flavor_text,field_card_number,field_expansion,field_is_maverick
ba8d348b-5c05-44d1-88f1-3945f9a485d8,Old Bruno,Shadows,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_307_7M48G5WCGGX9_en.png,"Elusive. (The first time this creature is attacked each turn, no damage is dealt.)Play: Capture 3<A>.",Elf • Thief,0,3,0,Uncommon,“I raise.”,307,341,False
c29141ad-cc05-4d79-b3db-eb391808c29e,Restringuntus,Dis,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_94_F38PVXG83G8X_en.png,Play: Choose a house. Your opponent cannot choose that house as their active house until Restringuntus leaves play.,Demon,0,1,0,Rare,,94,341,False
c68fa80b-08b2-4153-88c1-9e56aac487fe,Pile of Skulls,Brobnar,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_25_M6WXP2FVXH53_en.png,"Each time an enemy creature is destroyed during your turn, a friendly creature captures 1<A>.",Location,0,0,0,Rare,,25,341,False
9ba24b81-1887-46fd-9ec4-d8851af7e574,Pandemonium,Dis,Action,https://cdn.keyforgegame.com/media/card_front/en/341_68_52H2XVR2J45G_en.png,Play: Each undamaged creature captures 1<A> from its opponent. ,,1,0,0,Uncommon,,68,341,False
c5f7e033-f62e-442e-97a1-b23b47cde1e8,Lights Out,Shadows,Action,https://cdn.keyforgegame.com/media/card_front/en/341_274_P4W2FF886X6V_en.png,Play: Return 2 enemy creatures to their owner’s hand.,,1,0,0,Uncommon,,274,341,False
e8276e78-a5f3-42c0-b030-a08e25137dc0,Fuzzy Gruen,Untamed,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_353_5P9MP78G2R8Q_en.png,Play: Your opponent gains 1<A>.,Beast,2,5,0,Rare,,353,341,False
6378dc4a-fdb8-4580-a85f-1b6bcd158615,Iron Obelisk,Brobnar,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_23_G489GRF3RCV2_en.png,Your opponent’s keys cost +1<A> for each friendly damaged Brobnar creature.,Location,0,0,0,Rare,,23,341,False
85584ea2-11be-40d0-bfcd-82799b1547af,Champion’s Challenge,Brobnar,Action,https://cdn.keyforgegame.com/media/card_front/en/341_6_PJ6HFMR62X8F_en.png,Play: Destroy each enemy creature except the most powerful enemy creature. Destroy each friendly creature except the most powerful friendly creature. Ready and fight with your remaining creature.,,0,0,0,Rare,,6,341,False
12acf848-7838-4668-a2df-620e67e6d916,Mighty Javelin,Brobnar,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_24_CG2485CM5HV4_en.png,Omni: Sacrifice Mighty Javelin. Deal 4<D> to a creature.,Weapon,1,0,0,Uncommon,,24,341,False
040b3c05-428a-47c9-afc9-6fc65905462f,Duma the Martyr,Sanctum,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_242_8X9FFJ5RC99F_en.png,Destroyed: Fully heal each other friendly creature and draw 2 cards.,Human,0,3,0,Rare,"“Remember me.”  - Squire Duma, at the Battle for the Gate of Hope.",242,341,False
a18f4950-87cd-4ebc-9096-9e82df8c6e88,Mighty Lance,Sanctum,Action,https://cdn.keyforgegame.com/media/card_front/en/341_221_GHP2MR29293_en.png,Play: Deal 3<D> to a creature and 3<D> to a neighbor of that creature.,,0,0,0,Rare,,221,341,False
67e81873-d126-4e97-a9b6-b0ad4368f1c3,Lava Ball,Brobnar,Action,https://cdn.keyforgegame.com/media/card_front/en/341_9_G7F5XC6J5QMG_en.png,Play: Deal 4<D> to a creature with 2<D> splash.,,0,0,0,Rare,“Here...Catch!”,9,341,False
439d9d6e-7abf-4a7a-83d5-77060b5668cc,Flaxia,Untamed,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_352_JVPG4792RH9C_en.png,Play: Gain 2<A> if you control more creatures than your opponent.,Faerie,0,4,0,Uncommon,,352,341,False
4064612e-602e-46c1-b8eb-8adda1cfd0d0,Kelifi Dragon,Brobnar,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_37_PGMRV99HCWG7_en.png,Kelifi Dragon cannot be played unless you have 7<A> or more.Fight/Reap: Gain 1<A>. Deal 5<D> to a creature.,Dragon,0,12,0,Rare,,37,341,False
d46aafdf-13dd-45b0-be2e-d8e49be01d69,Master of 1,Dis,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_89_RF2PX33PJW8W_en.png,Reap: You may destroy a creature with 1 power.,Demon,0,4,0,Rare,The first sin is fear.,89,341,False
6806cdf1-81bb-49ce-909b-f98be2d82cb5,Numquid the Fair,Sanctum,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_253_3G85FMW7C6QH_en.png,Play: Destroy an enemy creature. Repeat this card’s effect if your opponent still controls more creatures than you.,Human,0,3,0,Rare,,253,341,False
81bfdb14-81ac-4dba-9ef4-fcba524b354e,Eater of the Dead,Dis,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_84_5P9QW3X62X46_en.png,"Fight/Reap: Purge a creature from a discard pile. If you do, put a +1 power counter on Eater of the Dead.",Demon,0,4,0,Rare,,84,341,False
2679977b-87f2-4afe-8c40-9e713569794f,Truebaru,Dis,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_104_VCQ8F8XMQJCH_en.png,You must lose 3<A> in order to play Truebaru.  Taunt. (This creature’s neighbors cannot be attacked unless they have taunt.)Destroyed: Gain 5<A>. ,Demon,0,7,0,Rare,,104,341,False
818f90a4-e896-4ba2-91ea-0d1232e94058,Radiant Truth,Sanctum,Action,https://cdn.keyforgegame.com/media/card_front/en/341_224_J975CJ57VPP9_en.png,Play: Stun each enemy creature not on a flank.,,1,0,0,Uncommon,“Truly I say to you: pie is superior to cake.” - from the Ravings of the Prophet Gizelhart,224,341,False
66f8ec97-15d0-4102-819a-7d912feca361,Piranha Monkeys,Untamed,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_365_9WCFVMXQMVJG_en.png,Play/Reap: Deal 2<D> to each other creature.,Beast,0,2,0,Rare,They can skeletonize a snufflegator in two minutes flat.,365,341,False
9a146bd4-7017-49ab-9e59-3ddbbb18d210,The Harder They Come,Sanctum,Action,https://cdn.keyforgegame.com/media/card_front/en/341_228_JQM953FW234C_en.png,Play: Purge a creature with power 5 or higher.,,0,0,0,Uncommon,,228,341,False
c5fad519-5703-497a-bafe-6eb5d8e0dfe6,Yo Mama Mastery,Brobnar,Upgrade,https://cdn.keyforgegame.com/media/card_front/en/341_52_9664WG465QGC_en.png,This creature gains taunt.Play: Fully heal this creature.,,1,0,0,Rare,“Yo’ Mama is sooo tiny...”,52,341,False
74a9ed49-ed43-42ff-b531-b84f737581db,Qyxxlyx Plague Master,Mars,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_198_4QXQJ939VVQM_en.png,Fight/Reap: Deal 3<D> to each Human creature. This damage cannot be prevented by armor.,Martian • Scientist,0,3,0,Rare,,198,341,False
54ecf6b7-1343-4af2-8be9-c5810595fa92,Horseman of Pestilence,Sanctum,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_248_RQV5MQVG4FWV_en.png,Play/Fight/Reap: Deal 1<D> to each non-Horseman creature. ,Horseman • Spirit,0,5,0,Rare,One brings tainted gifts.,248,341,False
b04d00f0-3ce2-49b7-8ab4-220a40db2865,Random Access Archives,Logos,Action,https://cdn.keyforgegame.com/media/card_front/en/341_119_5J4359XWQQ74_en.png,Play: Archive the top card of your deck.,,1,0,0,Rare,"“3.14159, Niffles, Monosodium Glutamate...”",119,341,False
99879b5b-70c1-4fb2-9700-87054eb750b9,Autocannon,Brobnar,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_19_XRFQ9GHJ98C3_en.png,Deal 1<D> to each creature after it enters play.,Weapon,1,0,0,Rare,,19,341,False
243c5b47-3c51-4d36-a28f-227766b738c3,Horseman of Famine,Sanctum,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_247_H927W8WQRH5X_en.png,Play/Fight/Reap: Destroy the least powerful creature.,Horseman • Spirit,0,5,0,FIXED,One takes away.,247,341,False
57f8a873-414b-4c77-be9a-15561c76f719,Banner of Battle,Brobnar,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_20_3FQVR3V3CR7F_en.png,Each friendly creature gets +1 power.,Item,0,0,0,Rare,,20,341,False
8a045167-eccd-4026-9508-a73f5395cdad,Rock-Hurling Giant,Brobnar,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_44_HP3GQM2F73G5_en.png,"During your turn, each time you discard a Brobnar card from your hand, you may deal 4<D> to a creature.",Giant,0,6,0,Rare,,44,341,False
ff0d19c4-55e6-494e-b705-8b0c6b196468,Shaffles,Dis,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_95_563MPX64P3XC_en.png,"At the end of your turn, your opponent loses 1<A>.",Imp,0,2,0,Uncommon,“Do you want imps? This is how you get imps.” ,95,341,False
7368fd79-70b8-4917-9d2c-dead816f624c,Pingle Who Annoys,Brobnar,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_43_PC7XR5283WJ_en.png,"Elusive. (The first time this creature is attacked each turn, no damage is dealt.)Deal 1<D> to each enemy creature after it enters play.",Goblin,0,2,0,Rare,,43,341,False
a6a864cf-ac90-4cd2-8d91-7de468c7f66c,Champion Tabris,Sanctum,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_240_C7P8FX9FVPXV_en.png,Fight: Capture 1<A>.,Human • Knight,0,6,2,Uncommon,“All my skill in battle brings me not one step closer to Enlightenment.”,240,341,False
8c062726-1b94-408d-9d5e-e5face248ea0,Horseman of War,Sanctum,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_249_8MXMCQ93R9CJ_en.png,"Play: For the remainder of the turn, each friendly creature can be used as if they were in the active house, but can only fight.",Horseman • Spirit,0,5,0,FIXED,And one only comes to slay.,249,341,False
f8f69f7c-ff0d-4ddb-b58a-41563b0c9a1c,Potion of Invulnerability,Sanctum,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_234_RJ99C8H7PWJH_en.png,"Omni: Sacrifice Potion of Invulnerability. For the remainder of the turn, each friendly creature cannot be dealt damage.",Item,1,0,0,Uncommon,,234,341,False
f099e2ec-681b-4b47-878b-c091da3708d1,Deipno Spymaster,Shadows,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_299_M3P2FVHP7MC_en.png,"Elusive. (The first time this creature is attacked each turn, no damage is dealt.)Omni: Choose a friendly creature. You may use that creature this turn.",Elf • Thief,0,1,0,Rare,,299,341,False
250a4cca-bd8e-4e2f-b420-18a3335371d2,Martian Hounds,Mars,Action,https://cdn.keyforgegame.com/media/card_front/en/341_167_3M79PQ4XJ4W2_en.png,"Play: Choose a creature. For each damaged creature, give the chosen creature two +1 power counters.",,0,0,0,Rare,Who let the... dogs?... out?,167,341,False
a87f88aa-3112-4bbf-802d-24e657220734,Horseman of Death,Sanctum,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_246_JJM8J2JQ288W_en.png,Play: Return each Horseman creature from your discard pile to your hand.,Horseman • Spirit,0,5,0,FIXED,One brings death.,246,341,False
c927950c-0ea8-4769-9993-e252d70005f3,Collar of Subordination,Dis,Upgrade,https://cdn.keyforgegame.com/media/card_front/en/341_105_Q3C3948M2HPH_en.png,You control this creature.,,0,0,0,Rare,“OBEY.”,105,341,False
9751d62a-ce61-41f1-a13a-0d7f8812abf8,Evasion Sigil,Shadows,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_286_4686MGRJ87QX_en.png,"Before a creature fights, discard the top card of its controller's deck. If the discarded card is of the active house, exhaust that creature with no effect.",Power,1,0,0,Rare,,286,341,False
91a3ed7b-2940-4774-86f1-9ca02989adee,Finishing Blow,Shadows,Action,https://cdn.keyforgegame.com/media/card_front/en/341_269_V557QC8HH5C9_en.png,"Play: Destroy a damaged creature. If you do, steal 1<A>.",,1,0,0,Rare,You’ll never see it coming.,269,341,False
013def76-9edc-495c-bc35-af6210192f6b,Lupo the Scarred,Untamed,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_359_RX86WM6596MC_en.png,"Skirmish. (When you use this creature to fight, it is dealt no damage in return.) Play: Deal 2<D> to an enemy creature.",Beast,0,6,0,Rare,“Nothing that big should be able to move that silently.”  –Lost Lukas Lawrence,359,341,False
c69a4a22-7d34-4719-9d64-a0a691d60164,Kindrith Longshot,Untamed,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_357_CJVF7978M9W3_en.png,Elusive. Skirmish.Reap: Deal 2<D> to a creature.,Human • Ranger,0,3,0,Rare,,357,341,False
0fba4ba8-317b-44c0-a51e-0a06bdb770d3,Swap Widget,Mars,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_189_Q8749GRQ2RRW_en.png,"Action: Return a ready friendly Mars creature to your hand. If you do, put a Mars creature with a different name from your hand into play, then ready it.",Item,0,0,0,Rare,,189,341,False
0077d73e-273c-4e89-adda-eb28dda8148e,Oath of Poverty,Sanctum,Action,https://cdn.keyforgegame.com/media/card_front/en/341_222_QR5CWH4G69H3_en.png,Play: Destroy each of your artifacts. Gain 2<A> for each artifact destroyed this way.,,1,0,0,Rare,,222,341,False
2b3b461c-7f0b-4ebf-bcf7-f37a9509d7b5,Tolas,Dis,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_103_PMC43W3QPFW4_en.png,"Elusive. (The first time this creature is attacked each turn, no damage is dealt.)Each time a creature is destroyed, its opponent gains 1<A>.",Imp,0,1,0,Rare,,103,341,False
5b0259f0-f15b-4530-b634-b6309b96be69,Mass Abduction,Mars,Action,https://cdn.keyforgegame.com/media/card_front/en/341_169_V74WF7V4MC37_en.png,"Play: Put up to 3 damaged enemy creatures into your archives. If any of these creatures leave your archives, they are put into their owner’s hand instead.",,1,0,0,Rare,,169,341,False
02feb5dd-81a0-4e06-8b5d-0ad7bdc9de08,Mushroom Man,Untamed,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_362_HW3R4QRJGGMM_en.png,Mushroom Man gets +3 power for each unforged key you have.,Fungus • Human,0,2,0,Uncommon,“He’s a real fun guy if you get to know him.” –Eldest Bear,362,341,False
c79475dc-0faf-4e89-9847-49a314e23236,The Sting,Shadows,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_295_45HVFWG7RMPF_en.png,Skip your “forge a key” step.You get all <A> spent by your opponent when forging keys.Action: Sacrifice The Sting.,Vehicle,1,0,0,Rare,,295,341,False
149e6b52-5d65-4fcb-9cc5-f57b4a16ba58,Vespilon Theorist,Logos,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_155_4XJVMF643M6C_en.png,"Elusive. (The first time this creature is attacked each turn, no damage is dealt.)Reap: Choose a house. Reveal the top card of your deck. If it is of that house, archive it and gain 1<A>. Otherwise, discard it.",Cyborg • Scientist,0,2,0,Rare,,155,341,False
03980a75-13d7-4a47-8829-7a1c2ab996d9,Brain Stem Antenna,Mars,Upgrade,https://cdn.keyforgegame.com/media/card_front/en/341_209_JHRJCP7RMVH2_en.png,"This creature gains, “After you play a Mars creature, ready this creature and for the remainder of the turn it belongs to house Mars.”",,0,0,0,Rare,,209,341,False
c4b7c7e1-72b5-453b-9240-c9eb33710910,Phylyx the Disintegrator,Mars,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_197_C637CW23C7M7_en.png,"Elusive. (The first time this creature is attacked each turn, no damage is dealt.)Action: Your opponent loses 1<A> for each other friendly Mars creature.",Martian • Soldier,0,1,0,Rare,,197,341,False
c03f90e3-17a6-407e-8655-9884ed569108,Reverse Time,Logos,Action,https://cdn.keyforgegame.com/media/card_front/en/341_121_CXQ8C95R8C87_en.png,"Play: Swap your deck and your discard pile. Then, shuffle your deck.",,1,0,0,Rare,...time back turn could I if,121,341,False
21a5a8b1-4d19-43f2-8e8d-bd7a7531099d,Sneklifter,Shadows,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_313_XW5J3RPG585M_en.png,"Play: Take control of an enemy artifact. While under your control, if it does not belong to one of your three houses, it is considered to be of house Shadows.",Elf • Thief,0,2,0,Rare,,313,341,False
a1766b1c-dc41-4e1c-975e-111f6b740a6d,The Common Cold,Untamed,Action,https://cdn.keyforgegame.com/media/card_front/en/341_336_6J5XR2JH8X5G_en.png,Play: Deal 1<D> to each creature. You may destroy all Mars creatures.,,1,0,0,Rare,"“As it turns out, it’s a weaker version of the uncommon cold.” –Dr. Escotera",336,341,False
90dc2b61-521a-40c1-bf0a-14e4d1457977,Safe Place,Shadows,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_289_88GPJGFV248G_en.png,You may spend <A> on Safe Place when forging keys.Action: Move 1<A> from your pool to Safe Place.,Location,1,0,0,Rare,,289,341,False
f344ec2a-cbfb-4cd1-9f11-35b2a1a7e90c,Positron Bolt,Logos,Action,https://cdn.keyforgegame.com/media/card_front/en/341_118_9RQFX349V37W_en.png,Play: Deal 3<D> to a flank creature. Deal 2<D> to its neighbor. Deal 1<D> to the second creature’s other neighbor.,,1,0,0,Uncommon,,118,341,False
5b80c696-efe1-4be2-92c8-d31c260ba8ac,Doorstep to Heaven,Sanctum,Action,https://cdn.keyforgegame.com/media/card_front/en/341_217_RWHMP875732G_en.png,Play: Each player with 6<A> or more is reduced to 5<A>.,,1,0,0,Uncommon,"The cities of the Sanctum are safe, clean, and vibrant like few others on the Crucible. But few are judged worthy to enter.",217,341,False
a835a99c-67a5-4e2d-9720-85b41ef58468,"Take that, Smartypants",Brobnar,Action,https://cdn.keyforgegame.com/media/card_front/en/341_11_R2V4JJXQRVGH_en.png,Play: Steal 2<A> if your opponent has 3 or more Logos cards in play.,,1,0,0,Rare,“Them bots don’t wear pants. I carry spares.”,11,341,False
eef21950-66f9-4535-b126-34d634fe524d,Scout,Untamed,Action,https://cdn.keyforgegame.com/media/card_front/en/341_334_W8RW3VC8V333_en.png,"Play: For the remainder of the turn, up to 2 friendly creatures gain skirmish. Then, fight with those creatures one at a time.",,1,0,0,Rare,,334,341,False
de5902d1-7462-497c-aa45-400f938772ef,Bulleteye,Shadows,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_297_G45G2JGWP362_en.png,"Elusive. (The first time this creature is attacked each turn, no damage is dealt.)Reap: Destroy a flank creature.",Elf • Thief,0,2,0,Rare,,297,341,False
0cdeb7ca-3071-472f-829c-6dc6ec0824b2,Perilous Wild,Untamed,Action,https://cdn.keyforgegame.com/media/card_front/en/341_331_QF7G64HGJ35G_en.png,Play: Destroy each elusive creature.,,1,0,0,Rare,The Architects took great pains to make the Crucible inhabitable for creatures from worlds across the galaxy. But they didn’t make it safe. ,331,341,False
93a7d1e6-b66e-4c6b-86e3-3ea230a4d768,Invasion Portal,Mars,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_185_6C5RX4PMJ5R2_en.png,"Action: Discard cards from the top of your deck until you discard a Mars creature or run out of cards. If you discard a Mars creature this way, put it into your hand.",Location,0,0,0,Rare,,185,341,False
872b8871-93da-4b0d-a321-61f09e1824ea,Dysania,Logos,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_141_MMQJWC7Q6V3_en.png,Play: Your opponent discards each of their archived cards. You gain 1<A> for each card discarded this way.,Mutant,0,4,0,Rare,,141,341,False
746fd4a8-ae4d-4a28-8834-655923558721,Grommid,Mars,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_194_J7HVR74PWP6W_en.png,"You cannot play creatures.  After an enemy creature is destroyed fighting Grommid, your opponent loses 1<A>.",Beast,0,10,0,Rare,,194,341,False
737b485f-fc98-4d01-9d07-b00c76e754ed,Veemos Lightbringer,Sanctum,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_262_VP65GQXWR45X_en.png,Play: Destroy each elusive creature.,Angel • Spirit,0,6,0,Rare,,262,341,False
728fcd16-1625-48f6-8633-567b9d4b7a2f,The Howling Pit,Logos,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_135_GVHX66578HV5_en.png,"During their “draw cards” step, each player refills their hand to 1 additional card.",Location,1,0,0,Rare,,135,341,False
3230691b-9a36-4591-a43c-c9d17fd1a1ef,Transposition Sandals,Logos,Upgrade,https://cdn.keyforgegame.com/media/card_front/en/341_159_RQ6V4VP7WP2P_en.png,"This creature gains, “Action: Swap this creature with another friendly creature in the battleline. You may use that other creature this turn.”",,1,0,0,Rare,,159,341,False
00134873-14fe-4a4b-8635-017ac3fcd835,Master of 2,Dis,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_90_6PRCRMHM5G4W_en.png,Reap: You may destroy a creature with 2 power.,Demon,0,4,0,Variant,The second sin is apathy.,90,341,False
2722f386-ba50-45fe-a1ae-15719caf18b3,Martians Make Bad Allies,Mars,Action,https://cdn.keyforgegame.com/media/card_front/en/341_168_QMP27WWQ4X3X_en.png,Play: Reveal your hand. Purge each revealed non-Mars creature and gain 1<A> for each card purged this way.,,0,0,0,Rare,,168,341,False
c9c045b1-061b-419e-aa1b-bc913b57e7f0,Mighty Tiger,Untamed,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_360_88VX5H673QQ4_en.png,Play: Deal 4<D> to an enemy creature.,Beast,0,4,0,Rare,,360,341,False
13895422-dc36-49ae-bb7c-5e5d1f3f9df4,Timetraveller,Logos,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_153_X83CX7XJ5GRX_en.png,Play: Draw 2 cards. Action: Shuffle Timetraveller into your deck.,Human • Scientist,1,2,0,Rare,,153,341,False
f4cc23bb-4e17-46e9-97ef-3d984b9a79fc,Bear Flute,Untamed,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_340_94548CJ4JMP9_en.png,"Action: Fully heal an Ancient Bear. If there are no Ancient Bears in play, search your deck and discard pile and put each Ancient Bear from them into your hand. If you do, shuffle your discard pile into your deck.",Item,0,0,0,Rare,,340,341,False
e59dcfe3-ffff-4d57-a0dc-c958d726dab8,Feeding Pit,Mars,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_184_8MM9F8HJV6HG_en.png,"Action: Discard a creature from your hand. If you do, gain 1<A>.",Location,0,0,0,Rare,,184,341,False
a802b4cc-6c00-4559-bb29-677cc0d788e5,Crazy Killing Machine,Logos,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_128_8VF3XM5JM75C_en.png,"Action: Discard the top card of each player’s deck. For each of those cards, destroy a creature or artifact of that card’s house, if able. If 2 cards are not destroyed as a result of this, destroy Crazy Killing Machine.",Weapon,0,0,0,Rare,,128,341,False
f4497a06-5ae3-4706-86b6-c0c141b8f788,Help from Future Self,Logos,Action,https://cdn.keyforgegame.com/media/card_front/en/341_111_5WMP36R2MHF_en.png,"Play: Search your deck and discard pile for a Timetraveller, reveal it, and put it into your hand. Shuffle your discard pile into your deck.",,1,0,0,FIXED,,111,341,False
94387722-ef2e-4591-8cbf-989feaf94656,Ring of Invisibility,Shadows,Upgrade,https://cdn.keyforgegame.com/media/card_front/en/341_317_F7RPHF6XHVWC_en.png,This creature gains elusive and skirmish.,,1,0,0,Rare,“I put it down for just a second...”,317,341,False
a7621926-1f0f-4d56-b2aa-15efdded15a9,Fertility Chant,Untamed,Action,https://cdn.keyforgegame.com/media/card_front/en/341_321_43VFXWMHFR7M_en.png,Play: Your opponent gains 2<A>.,,4,0,0,Rare,,321,341,False
b82c015b-7b3c-42f2-9c32-b85b3a086247,Word of Returning,Untamed,Action,https://cdn.keyforgegame.com/media/card_front/en/341_339_XXH795WXQ6J6_en.png,Play: Deal 1<D> to each enemy creature for each <A> on it. Return all <A> from those creatures to your pool.,,1,0,0,Rare,,339,341,False
435dcb07-0cd8-4851-8f82-03db793cffc7,Mugwump,Brobnar,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_42_6G82WPR8965X_en.png,"After an enemy creature is destroyed fighting Mugwump, fully heal Mugwump and give it a +1 power counter.",Giant,0,6,0,Rare,,42,341,False
bc08aefc-363f-4ef3-b6a0-5c60fc4da8f3,Jehu the Bureaucrat,Sanctum,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_250_XMP7GGP9HP57_en.png,"After you choose Sanctum as your active house, gain 2<A>.",Human,0,3,0,Rare,“The knights protect the Sanctum. They are entitled to certain... benefits.” ,250,341,False
5fc16338-955d-48ed-abb4-9f38b9506c12,Routine Job,Shadows,Action,https://cdn.keyforgegame.com/media/card_front/en/341_282_4F97HV2RJ9FC_en.png,"Play: Steal 1<A>. Then, steal 1<A> for each copy of Routine Job in your discard pile.",,0,0,0,Rare,,282,341,False
5c8c697c-ffcf-4116-b133-179198017c31,Looter Goblin,Brobnar,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_41_779WFQQ368X7_en.png,"Elusive. (The first time this creature is attacked each turn, no damage is dealt.)Reap: For the remainder of the turn, gain 1<A> each time an enemy creature is destroyed.",Goblin,0,2,0,Rare,,41,341,False
7176b276-d696-4b53-8990-e78d94583d0b,Knowledge is Power,Logos,Action,https://cdn.keyforgegame.com/media/card_front/en/341_113_9V5G7WCPW27X_en.png,"Play: Choose one: Archive a card, or, for each archived card you have, gain 1<A>.",,0,0,0,Rare,,113,341,False
fdf76fb4-708d-4950-bc31-c91bb25aeb40,Customs Office,Shadows,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_285_C7MWV8WQ4QPG_en.png,Your opponent must pay you 1<A> in order to play an artifact.,Location,0,0,0,Rare,,285,341,False
599dca5a-eff6-457c-8cd1-01634090544f,Mantle of the Zealot,Sanctum,Upgrade,https://cdn.keyforgegame.com/media/card_front/en/341_264_JQ9XCRRXC36G_en.png,"This creature gains, “You may use this creature as if it belonged to the active house.”",,0,0,0,Rare,,264,341,False
8f7f0b00-868d-4447-967b-e8c9d880c91a,World Tree,Untamed,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_344_JWRCR9MQX696_en.png,Action: Return a creature from your discard pile to the top of your deck.,Location,0,0,0,Rare,,344,341,False
4f1c5b07-d31a-4177-b3b2-d1890d41c3e4,Overlord Greking,Dis,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_87_JFFVJ73VP9VQ_en.png,"After an enemy creature is destroyed fighting Overlord Greking, put that creature into play under your control.",Demon,0,7,0,Rare,,87,341,False
dddb201b-03d0-4fa9-b627-c69f51994c13,Faygin,Shadows,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_300_X7RWJQRG2MRV_en.png,"Elusive. (The first time this creature is attacked each turn, no damage is dealt.)Reap: Return an Urchin from play or from your discard pile to your hand.",Human • Thief,0,3,0,Rare,,300,341,False
06511b42-0f6f-468e-9b93-54abac8d0428,Shatter Storm,Mars,Action,https://cdn.keyforgegame.com/media/card_front/en/341_176_8PCPFPFV9CQC_en.png,"Play: Lose all your <A>. Then, your opponent loses triple the amount of <A> you lost this way.",,0,0,0,Rare,“It’s working!”,176,341,False
3f4e726d-9615-47c6-9b24-b1640c444a6c,Phoenix Heart,Brobnar,Upgrade,https://cdn.keyforgegame.com/media/card_front/en/341_51_6X84PQ7GMFP9_en.png,"This creature gains, “Destroyed: Return this creature to its owner’s hand and deal 3<D> to each creature in play.”",,0,0,0,Rare,,51,341,False
8403b0ba-5423-4ee7-a373-aa56091346fc,Strange Gizmo,Logos,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_134_J3JWR285J2M3_en.png,"After you forge a key, destroy each creature and artifact.",Item,1,0,0,Rare,“Why did we make this again?”,134,341,False
2ebbdc82-d456-4e71-9747-eaea598f4645,Mobius Scroll,Logos,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_130_JRGHQ4HQ5QHC_en.png,Action: Archive Mobius Scroll and up to 2 cards from your hand.,Item,0,0,0,Rare,Once upon a time there was a scroll that began: Once upon a time…,130,341,False
